# Nam 1 tieu hoc
1614200,薦
1728200,繊
13103200,禅
1455200,漸
10175200,租
12154200,疎
1316200,塑
0659200,壮
0966200,荘
10106200,捜
10107200,挿
11120200,曹
1219200,喪
1550200,槽
1743200,霜
1901200,藻
0765200,妥
1224200,堕
1282200,惰
14138200,駄
10142200,泰
1712200,濯
0715200,但
12118200,棚
1395200,痴
1075200,逐
10176200,秩
1411200,嫡
09192200,衷
0450200,弔
0993200,挑
11163200,眺
11224200,釣
1804200,懲
0918200,勅
10119200,朕
1225200,塚
1457200,漬
0849200,坪
0750200,呈
0781200,廷
08109200,邸
0902200,亭
09197200,貞
1077200,逓
1108200,偵
13122200,艇
08175200,泥
08103200,迭
1520200,徹
1540200,撤
1193200,悼
1292200,搭
12120200,棟
12175200,筒
1736200,謄
2016200,騰
09134200,洞
1398200,督
0519200,凸
0407200,屯
11220200,軟
0553200,尼
0766200,妊
07102200,忍
1414200,寧
07115200,把
1911200,覇
1246200,廃
1126200,培
1234200,媒
15107200,賠
0717200,伯
11198200,舶
1384200,漠
06122200,肌
13161200,鉢
14129200,閥
1389200,煩
13172200,頒
0663200,妃
08135200,披
1285200,扉
1573200,罷
11147200,猫
15108200,賓
1745200,頻
11155200,瓶
07118200,扶
08107200,附
1914200,譜
0813200,侮
08179200,沸
12233200,雰
1535200,憤
0504200,丙
0814200,併
1228200,塀
1517200,幣
1518200,弊
1109200,偏
1267200,遍
08181200,泡
1014200,俸
ho15200,褒
1023200,剖
10191200,紡
0697200,朴
1403200,僕
1541200,撲
hori11200,堀
0854200,奔
11232200,麻
1538200,摩
1642200,磨
08137200,抹
0877200,岬
14126200,銘
0664200,妄
08191200,盲
10195200,耗
0434200,厄
1283200,愉
1662200,諭
1811200,癒
1121200,唯
1188200,悠
yuu12200,猶
12199200,裕
1655200,融
1148200,庸
1572200,窯
1906200,羅
13156200,酪
12157200,痢
1516200,履
09118200,柳
10232200,竜
12163200,硫
13124200,虜
11145200,涼
1404200,僚
1514200,寮
1015200,倫
11190200,累
1230200,塁
07107200,戻
13162200,鈴
13146200,賄
08160200,枠
# 2級 高校卒業・大学・一般程度(計196字、累計2136字)
ai10200,挨
ai17200,曖
ate08200,宛
1241200,嵐
i09200,畏
naeru11200,萎
i12200,椅
harinezumi13200,彙
ibara09200,茨
nodo09200,咽
in11200,淫
1033200,唄
utsu200,鬱
on09200,怨
1232200,媛
1910200,艶
08141200,旺
oka08200,岡
oku17200,臆
ore10200,俺
ira08200,苛
kiba05200,牙
kawara200,瓦
kain13200,楷
kai15200,潰
kai16200,諧
gai11200,崖
futa13200,蓋
gai16200,骸
kaki09200,柿
ago18200,顎
kuzu200,葛
kama10200,釜
1831200,鎌
kan18200,韓
gan08200,玩
0611200,伎
11235200,亀
ki13200,毀
ki15200,畿
usu200,臼
kyuu13200,嗅
haba03200,巾
wazuka12200,僅
1666200,錦
gu11200,惧
kushi07200,串
kutsu13200,窟
1462200,熊
mouderu13200,詣
akogare15200,憬
kei15200,稽
suki13200,隙
keta10200,桁
10104200,拳
kagi17200,鍵
gen11200,舷
mata08200,股
08206200,虎
kofu16200,錮
kou04200,勾
yamanire11200,梗
nodo12200,喉
kitsu03200,乞
gou13200,傲
15125200,駒
koro11200,頃
ato11200,痕
07137200,沙
kujikeru10200,挫
081851200,采
toride13200,塞
saki11200,埼
saku09200,柵
satsu08200,刹
satsu09200,拶
zan11200,斬
shi10200,恣
shi15200,摯
esa14200,餌
11231200,鹿
u_shitsu05200,𠮟
neta13200,嫉
hare13200,腫
ju08200,呪
sode10200,袖
shuu11200,羞
keru19200,蹴
1534200,憧
fuku09200,拭
shiri05200,尻
sin07200,芯
jin13200,腎
12236200,須
suso13200,裾
sugoi10200,凄
sei16200,醒
seki200,脊
seki11200,戚
sen13200,煎
uraya13200,羨
suji13200,腺
senn13200,詮
